exam_category,exam_type,quiz_id,en_quiz_title,most_vote,correct,en_A,en_B,en_C,en_D,en_E,en_F,en_G,ko_quiz_title,ko_A,ko_B,ko_C,ko_D,ko_E,ko_G,subject,choice_count,ko_F
udemy,CLF-01,307,A company has an infrastructure that allows EC2 instances from a private subnet to fetch objects from Amazon S3 via a NAT Instance. The company’s Solutions Architect was instructed to lower down the cost incurred by the current solution.How should the Solutions Architect redesign the architecture in the most cost-efficient manner?,A,A,Remove the NAT instance and create an S3 gateway endpoint to access S3 objects.,Remove the NAT instance and create an S3 interface endpoint to access S3 objects.,Use a smaller instance type for the NAT instance.,Replace the NAT instance with NAT Gateway to access S3 objects.,,,,회사에는 프라이빗 서브넷의 EC2 인스턴스가 NAT 인스턴스를 통해 Amazon S3에서 개체를 가져올 수 있도록 하는 인프라가 있습니다. 회사의 솔루션 설계자는 현재 솔루션에서 발생하는 비용을 낮추라는 지시를 받았습니다.Solutions Architect는 어떻게 가장 비용 효율적인 방식으로 아키텍처를 재설계해야 합니까?,NAT 인스턴스를 제거하고 S3 객체에 액세스할 S3 게이트웨이 엔드포인트를 생성합니다.,NAT 인스턴스를 제거하고 S3 객체에 액세스하기 위한 S3 인터페이스 엔드포인트를 생성합니다.,NAT 인스턴스에는 더 작은 인스턴스 유형을 사용하십시오.,NAT 인스턴스를 NAT 게이트웨이로 교체하여 S3 객체에 액세스합니다.,,,0,,
udemy,CLF-01,308,A company has a running m5ad.large EC2 instance with a default attached 75 GB SSD instance-store backed volume. You shut it down and then start the instance. You noticed that the data which you have saved earlier on the attached volume is no longer available.What might be the cause of this?,B,B,"The EC2 instance was using EBS backed root volumes, which are ephemeral and only live for the life of the instance.","The EC2 instance was using instance store volumes, which are ephemeral and only live for the life of the instance.",The volume of the instance was not big enough to handle all of the processing data.,The instance was hit by a virus that wipes out all data.,,,,회사에는 기본 연결된 75GB SSD 인스턴스 스토어 백업 볼륨이 있는 실행 중인 m5ad.large EC2 인스턴스가 있습니다. 종료한 다음 인스턴스를 시작합니다. 이전에 연결된 볼륨에 저장한 데이터를 더 이상 사용할 수 없음을 확인했습니다.그 원인은 무엇입니까?,EC2 인스턴스는 EBS 지원 루트 볼륨을 사용하고 있었습니다. 이 볼륨은 임시이며 인스턴스 수명 동안만 유지됩니다.,EC2 인스턴스는 일시적이고 인스턴스 수명 동안만 유지되는 인스턴스 스토어 볼륨을 사용하고 있었습니다.,인스턴스의 볼륨이 모든 처리 데이터를 처리할 만큼 크지 않았습니다.,인스턴스가 모든 데이터를 지우는 바이러스에 감염되었습니다.,,,0,,
udemy,CLF-01,309,A company has a UAT and production EC2 instances running on AWS. They want to ensure that employees who are responsible for the UAT instances don't have access to work on the production instances to minimize security risks.Which of the following would be the best way to achieve this?,C,C,Launch the UAT and production EC2 instances in separate VPC's connected by VPC peering.,Provide permissions to the users via the AWS Resource Access Manager (RAM) service to only access EC2 instances that are used for production or development.,Define the tags on the UAT and production servers and add a condition to the IAM policy which allows access to specific tags.,Launch the UAT and production instances in different Availability Zones and use Multi Factor Authentication.,,,,회사에는 AWS에서 실행되는 UAT 및 프로덕션 EC2 인스턴스가 있습니다. 그들은 UAT 인스턴스를 담당하는 직원이 보안 위험을 최소화하기 위해 프로덕션 인스턴스에서 작업할 수 없도록 하려고 합니다.다음 중 이를 달성하는 가장 좋은 방법은 무엇입니까?,VPC 피어링으로 연결된 별도의 VPC에서 UAT 및 프로덕션 EC2 인스턴스를 시작합니다.,프로덕션 또는 개발에 사용되는 EC2 인스턴스에만 액세스할 수 있도록 AWS RAM(Resource Access Manager) 서비스를 통해 사용자에게 권한을 제공합니다.,UAT 및 프로덕션 서버에서 태그를 정의하고 특정 태그에 대한 액세스를 허용하는 IAM 정책에 조건을 추가합니다.,다른 가용 영역에서 UAT 및 프로덕션 인스턴스를 시작하고 다단계 인증을 사용합니다.,,,0,,
udemy,CLF-01,310,"A Solutions Architect is working for a fast-growing startup that just started operations during the past 3 months. They currently have an on-premises Active Directory and 10 computers. To save costs in procuring physical workstations, they decided to deploy virtual desktops for their new employees in a virtual private cloud in AWS. The new cloud infrastructure should leverage the existing security controls in AWS but can still communicate with their on-premises network.Which set of AWS services will the Architect use to meet these requirements?",D,D,"AWS Directory Services, VPN connection, and AWS Identity and Access Management","AWS Directory Services, VPN connection, and ClassicLink","AWS Directory Services, VPN connection, and Amazon S3","AWS Directory Services, VPN connection, and Amazon Workspaces",,,,Solutions Architect는 지난 3개월 동안 운영을 시작한 빠르게 성장하는 스타트업에서 일하고 있습니다. 현재 온프레미스 Active Directory와 10대의 컴퓨터가 있습니다. 물리적 워크스테이션 조달 비용을 절감하기 위해 그들은 AWS의 가상 사설 클라우드에 신입 직원을 위한 가상 데스크톱을 배포하기로 결정했습니다. 새로운 클라우드 인프라는 AWS의 기존 보안 제어를 활용해야 하지만 여전히 온프레미스 네트워크와 통신할 수 있습니다.Architect는 이러한 요구 사항을 충족하기 위해 어떤 AWS 서비스 세트를 사용합니까?,"AWS Directory Services, VPN 연결 및 AWS Identity and Access Management","AWS Directory Services, VPN 연결 및 ClassicLink","AWS Directory Services, VPN 연결 및 Amazon S3","AWS Directory Services, VPN 연결 및 Amazon Workspaces",,,0,,
udemy,CLF-01,311,"A web application hosted in an Auto Scaling group of EC2 instances in AWS. The application receives a burst of traffic every morning, and a lot of users are complaining about request timeouts. The EC2 instance takes 1 minute to boot up before it can respond to user requests. The cloud architecture must be redesigned to better respond to the changing traffic of the application.How should the Solutions Architect redesign the architecture?",D,D,Create a new launch template and upgrade the size of the instance.,Create a Network Load Balancer with slow-start mode.,Create a CloudFront distribution and set the EC2 instance as the origin.,Create a step scaling policy and configure an instance warm-up time condition.,,,,AWS에 있는 EC2 인스턴스의 Auto Scaling 그룹에서 호스팅되는 웹 애플리케이션입니다. 이 애플리케이션은 매일 아침 폭주하는 트래픽을 수신하며 많은 사용자가 요청 시간 초과에 대해 불평하고 있습니다. EC2 인스턴스는 사용자 요청에 응답하기 전에 부팅하는 데 1분이 걸립니다. 애플리케이션의 변화하는 트래픽에 더 잘 대응할 수 있도록 클라우드 아키텍처를 재설계해야 합니다.Solutions Architect는 아키텍처를 어떻게 재설계해야 합니까?,새 시작 템플릿을 생성하고 인스턴스 크기를 업그레이드합니다.,느린 시작 모드로 Network Load Balancer를 생성합니다.,CloudFront 배포를 생성하고 EC2 인스턴스를 오리진으로 설정합니다.,단계 조정 정책을 생성하고 인스턴스 워밍업 시간 조건을 구성합니다.,,,0,,
udemy,CLF-01,312,"A company troubleshoots the operational issues of their cloud architecture by logging the AWS API call history of all AWS resources. The Solutions Architect must implement a solution to quickly identify the most recent changes made to resources in their environment, including creation, modification, and deletion of AWS resources. One of the requirements is that the generated log files should be encrypted to avoid any security issues.Which of the following is the most suitable approach to implement the encryption?",B,B,Use CloudTrail and configure the destination S3 bucket to use Server-Side Encryption (SSE).,Use CloudTrail with its default settings,Use CloudTrail and configure the destination S3 bucket to use Server Side Encryption (SSE) with AES-128 encryption algorithm.,Use CloudTrail and configure the destination Amazon Glacier archive to use Server-Side Encryption (SSE).,,,,"회사는 모든 AWS 리소스의 AWS API 호출 기록을 기록하여 클라우드 아키텍처의 운영 문제를 해결합니다. Solutions Architect는 AWS 리소스의 생성, 수정 및 삭제를 포함하여 환경에서 리소스에 대한 가장 최근 변경 사항을 신속하게 식별하는 솔루션을 구현해야 합니다. 요구 사항 중 하나는 보안 문제를 방지하기 위해 생성된 로그 파일을 암호화해야 한다는 것입니다.다음 중 암호화를 구현하는 데 가장 적합한 접근 방식은 무엇입니까?",CloudTrail을 사용하고 SSE(서버 측 암호화)를 사용하도록 대상 S3 버킷을 구성합니다.,기본 설정으로 CloudTrail 사용,CloudTrail을 사용하고 AES-128 암호화 알고리즘과 함께 서버 측 암호화(SSE)를 사용하도록 대상 S3 버킷을 구성합니다.,CloudTrail을 사용하고 SSE(서버 측 암호화)를 사용하도록 대상 Amazon Glacier 아카이브를 구성합니다.,,,0,,
udemy,CLF-01,313,"A company has several microservices that send messages to an Amazon SQS queue and a backend application that poll the queue to process the messages. The company also has a Service Level Agreement (SLA) which defines the acceptable amount of time that can elapse from the point when the messages are received until a response is sent. The backend operations are I/O-intensive as the number of messages is constantly growing, causing the company to miss its SLA. The Solutions Architect must implement a new architecture that improves the application's processing time and load management.Which of the following is the MOST effective solution that can satisfy the given requirement?",C,C,Create an AMI of the backend application's EC2 instance. Use the image to set up an Auto Scaling group and configure a target tracking scaling policy based on the CPUUtilization metric with a target value of 80%.,Create an AMI of the backend application's EC2 instance and replace it with a larger instance size.,Create an AMI of the backend application's EC2 instance. Use the image to set up an Auto Scaling group and configure a target tracking scaling policy based on the ApproximateAgeOfOldestMessage metric.,Create an AMI of the backend application's EC2 instance and launch it to a cluster placement group.,,,,회사에는 메시지를 Amazon SQS 대기열로 보내는 여러 마이크로 서비스와 대기열을 폴링하여 메시지를 처리하는 백엔드 애플리케이션이 있습니다. 회사는 또한 메시지를 받은 시점부터 응답을 보낼 때까지 경과할 수 있는 허용 가능한 시간을 정의하는 서비스 수준 계약(SLA)을 가지고 있습니다. 백엔드 작업은 메시지 수가 지속적으로 증가하여 회사가 SLA를 놓치게 되므로 I/O 집약적입니다. Solutions Architect는 애플리케이션의 처리 시간과 부하 관리를 개선하는 새로운 아키텍처를 구현해야 합니다.다음 중 주어진 요구 사항을 충족할 수 있는 가장 효과적인 솔루션은 무엇입니까?,백엔드 애플리케이션의 EC2 인스턴스의 AMI를 생성합니다. 이미지를 사용하여 Auto Scaling 그룹을 설정하고 CPUUtilization대상 값이 80%인 메트릭을 기반으로 대상 추적 조정 정책을 구성합니다.,백엔드 애플리케이션의 EC2 인스턴스의 AMI를 생성하고 더 큰 인스턴스 크기로 바꿉니다.,백엔드 애플리케이션의 EC2 인스턴스의 AMI를 생성합니다. 이미지를 사용하여 Auto Scaling 그룹을 설정하고 메트릭을 기반으로 대상 추적 조정 정책을 구성합니다 ApproximateAgeOfOldestMessage.,백엔드 애플리케이션의 EC2 인스턴스의 AMI를 생성하고 클러스터 배치 그룹으로 시작합니다.,,,0,,
udemy,CLF-01,314,A company plans to implement a hybrid architecture. They need to create a dedicated connection from their Amazon Virtual Private Cloud (VPC) to their on-premises network. The connection must provide high bandwidth throughput and a more consistent network experience than Internet-based solutions.Which of the following can be used to create a private connection between the VPC and the company's on-premises network?,B,B,Transit Gateway with equal-cost multipath routing (ECMP),AWS Direct Connect,Transit VPC,AWS Site-to-Site VPN,,,,회사에서 하이브리드 아키텍처를 구현할 계획입니다. Amazon Virtual Private Cloud(VPC)에서 온프레미스 네트워크로의 전용 연결을 생성해야 합니다. 연결은 높은 대역폭 처리량과 인터넷 기반 솔루션보다 더 일관된 네트워크 환경을 제공해야 합니다.다음 중 VPC와 회사의 온프레미스 네트워크 간에 비공개 연결을 생성하는 데 사용할 수 있는 것은 무엇입니까?,등가 다중 경로 라우팅(ECMP)을 사용하는 Transit Gateway,AWS 다이렉트 커넥트,전송 VPC,AWS 사이트 간 VPN,,,0,,
udemy,CLF-01,315,"An organization plans to run an application in a dedicated physical server that doesn’t use virtualization. The application data will be stored in a storage solution that uses an NFS protocol. To prevent data loss, you need to use a durable cloud storage service to store a copy of your data.Which of the following is the most suitable solution to meet the requirement?",D,D,Use an AWS Storage Gateway hardware appliance for your compute resources. Configure Volume Gateway to store the application data and create an Amazon S3 bucket to store a backup of your data.,Use an AWS Storage Gateway hardware appliance for your compute resources. Configure Volume Gateway to store the application data and backup data.,Use AWS Storage Gateway with a gateway VM appliance for your compute resources. Configure File Gateway to store the application data and backup data.,Use an AWS Storage Gateway hardware appliance for your compute resources. Configure File Gateway to store the application data and create an Amazon S3 bucket to store a backup of your data.,,,,조직에서 가상화를 사용하지 않는 전용 물리적 서버에서 애플리케이션을 실행할 계획입니다. 애플리케이션 데이터는 NFS 프로토콜을 사용하는 스토리지 솔루션에 저장됩니다. 데이터 손실을 방지하려면 내구성 있는 클라우드 스토리지 서비스를 사용하여 데이터 사본을 저장해야 합니다.다음 중 요구 사항을 충족하는 가장 적합한 솔루션은 무엇입니까?,컴퓨팅 리소스에 AWS Storage Gateway 하드웨어 어플라이언스를 사용하십시오. 애플리케이션 데이터를 저장하도록 볼륨 게이트웨이를 구성하고 데이터 백업을 저장할 Amazon S3 버킷을 생성합니다.,컴퓨팅 리소스에 AWS Storage Gateway 하드웨어 어플라이언스를 사용하십시오. 애플리케이션 데이터 및 백업 데이터를 저장하도록 볼륨 게이트웨이를 구성합니다.,컴퓨팅 리소스용 게이트웨이 VM 어플라이언스와 함께 AWS Storage Gateway를 사용합니다. 애플리케이션 데이터 및 백업 데이터를 저장하도록 파일 게이트웨이를 구성합니다.,컴퓨팅 리소스에 AWS Storage Gateway 하드웨어 어플라이언스를 사용하십시오. 애플리케이션 데이터를 저장하도록 파일 게이트웨이를 구성하고 데이터 백업을 저장할 Amazon S3 버킷을 생성합니다.,,,0,,
udemy,CLF-01,316,"A financial analytics application that collects, processes and analyzes stock data in real-time is using Kinesis Data Streams. The producers continually push data to Kinesis Data Streams while the consumers process the data in real time. In Amazon Kinesis, where can the consumers store their results? (Select TWO.)",CD,CD,Glacier Select,Amazon Athena,Amazon Redshift,Amazon S3,AWS Glue,,,"주식 데이터를 실시간으로 수집, 처리 및 분석하는 재무 분석 애플리케이션은 Kinesis Data Streams를 사용하고 있습니다. 생산자는 지속적으로 데이터를 Kinesis Data Streams로 푸시하고 소비자는 데이터를 실시간으로 처리합니다. Amazon Kinesis에서 소비자는 결과를 어디에 저장할 수 있습니까? (2개를 선택하세요.)",빙하 선택,아마존 아테나,아마존 레드시프트,아마존 S3,AWS 글루,,0,,
udemy,CLF-01,317,"A top investment bank is in the process of building a new Forex trading platform. To ensure high availability and scalability, you designed the trading platform to use an Elastic Load Balancer in front of an Auto Scaling group of On-Demand EC2 instances across multiple Availability Zones. For its database tier, you chose to use a single Amazon Aurora instance to take advantage of its distributed, fault-tolerant, and self-healing storage system.In the event of system failure on the primary database instance, what happens to Amazon Aurora during the failover?",C,C,"Aurora will first attempt to create a new DB Instance in a different Availability Zone of the original instance. If unable to do so, Aurora will attempt to create a new DB Instance in the original Availability Zone in which the instance was first launched.","Amazon Aurora flips the canonical name record (CNAME) for your DB Instance to point at the healthy replica, which in turn is promoted to become the new primary.",Aurora will attempt to create a new DB Instance in the same Availability Zone as the original instance and is done on a best-effort basis.,"Amazon Aurora flips the A record of your DB Instance to point at the healthy replica, which in turn is promoted to become the new primary.",,,,최고의 투자 은행이 새로운 Forex 거래 플랫폼을 구축하는 과정에 있습니다. 고가용성과 확장성을 보장하기 위해 여러 가용 영역에서 온디맨드 EC2 인스턴스의 Auto Scaling 그룹 앞에 Elastic Load Balancer를 사용하도록 거래 플랫폼을 설계했습니다. 데이터베이스 계층의 경우 단일 Amazon Aurora 인스턴스를 사용하여 분산된 내결함성 및 자가 치유 스토리지 시스템을 활용하도록 선택했습니다.기본 데이터베이스 인스턴스에서 시스템 장애가 발생하는 경우 장애 조치 중에 Amazon Aurora는 어떻게 됩니까?,Aurora는 먼저 원래 인스턴스의 다른 가용 영역에서 새 DB 인스턴스 생성을 시도합니다. 그렇게 할 수 없는 경우 Aurora는 인스턴스가 처음 시작된 원래 가용 영역에서 새 DB 인스턴스를 생성하려고 시도합니다.,Amazon Aurora는 정상 복제본을 가리키도록 DB 인스턴스의 정식 이름 레코드(CNAME)를 뒤집습니다. 그러면 복제본이 새로운 기본 레코드로 승격됩니다.,Aurora는 원래 인스턴스와 동일한 가용 영역에서 새 DB 인스턴스를 생성하려고 시도하며 최선의 노력을 다합니다.,Amazon Aurora는 건강한 복제본을 가리키도록 DB 인스턴스의 A 레코드를 뒤집습니다. 그러면 새로운 기본 인스턴스로 승격됩니다.,,,0,,
udemy,CLF-01,318,"A company has an application hosted in an Auto Scaling group of Amazon EC2 instances across multiple Availability Zones behind an Application Load Balancer. There are several occasions where some instances are automatically terminated after failing the HTTPS health checks in the ALB and then purges all the ephemeral logs stored in the instance. A Solutions Architect must implement a solution that collects all of the application and server logs effectively. She should be able to perform a root cause analysis based on the logs, even if the Auto Scaling group immediately terminated the instance. What is the EASIEST way for the Architect to automate the log collection from the Amazon EC2 instances?",A,A,Add a lifecycle hook to your Auto Scaling group to move instances in the Terminating state to the Terminating:Wait state to delay the termination of unhealthy Amazon EC2 instances. Configure a CloudWatch Events rule for the EC2 Instance-terminate Lifecycle Action Auto Scaling Event with an associated Lambda function. Trigger the CloudWatch agent to push the application logs and then resume the instance termination once all the logs are sent to CloudWatch Logs.,Add a lifecycle hook to your Auto Scaling group to move instances in the Terminating state to the Terminating:Wait state to delay the termination of the unhealthy Amazon EC2 instances. Configure a CloudWatch Events rule for the EC2 Instance Terminate Successful Auto Scaling Event with an associated Lambda function. Set up the AWS Systems Manager Run Command service to run a script that collects and uploads the application logs from the instance to a CloudWatch Logs group. Resume the instance termination once all the logs are sent.,Add a lifecycle hook to your Auto Scaling group to move instances in the Terminating state to the Pending:Wait state to delay the termination of the unhealthy Amazon EC2 instances. Configure a CloudWatch Events rule for the EC2 Instance-terminate Lifecycle Action Auto Scaling Event with an associated Lambda function. Set up an AWS Systems Manager Automation script that collects and uploads the application logs from the instance to a CloudWatch Logs group. Configure the solution to only resume the instance termination once all the logs were successfully sent.,Add a lifecycle hook to your Auto Scaling group to move instances in the Terminating state to the Terminating:Wait state to delay the termination of the unhealthy Amazon EC2 instances. Set up AWS Step Functions to collect the application logs and send them to a CloudWatch Log group. Configure the solution to resume the instance termination as soon as all the logs were successfully sent to CloudWatch Logs.,,,,회사에는 Application Load Balancer 뒤의 여러 가용 영역에 걸쳐 Amazon EC2 인스턴스의 Auto Scaling 그룹에서 호스팅되는 애플리케이션이 있습니다. ALB에서 HTTPS 상태 확인에 실패한 후 일부 인스턴스가 자동으로 종료된 다음 인스턴스에 저장된 모든 임시 로그를 제거하는 경우가 여러 번 있습니다. Solutions Architect는 모든 애플리케이션 및 서버 로그를 효과적으로 수집하는 솔루션을 구현해야 합니다. Auto Scaling 그룹이 즉시 인스턴스를 종료하더라도 로그를 기반으로 근본 원인 분석을 수행할 수 있어야 합니다.Architect가 Amazon EC2 인스턴스에서 로그 수집을 자동화하는 가장 쉬운 방법은 무엇입니까?,Auto Scaling 그룹에 수명 주기 후크를 추가하여 비정상 Amazon EC2 인스턴스의 종료를 지연시키기 위해 Terminating상태의 인스턴스를 상태로 이동합니다. 연결된 Lambda 함수를 사용하여 Auto Scaling 이벤트 Terminating:Wait에 대한 CloudWatch 이벤트 규칙을 구성합니다 . EC2 Instance-terminate Lifecycle ActionCloudWatch 에이전트를 트리거하여 애플리케이션 로그를 푸시한 다음 모든 로그가 CloudWatch Logs로 전송되면 인스턴스 종료를 재개하십시오.,Auto Scaling 그룹에 수명 주기 후크를 추가하여 비정상 Amazon EC2 인스턴스의 종료를 지연시키기 위해 상태 의 인스턴스를 Terminating상태로 이동합니다. 연결된 Lambda 함수를 사용하여 Auto Scaling 이벤트 Terminating:Wait에 대한 CloudWatch 이벤트 규칙을 구성합니다 . EC2 Instance Terminate Successful인스턴스에서 CloudWatch Logs 그룹으로 애플리케이션 로그를 수집하고 업로드하는 스크립트를 실행하도록 AWS Systems Manager Run Command 서비스를 설정합니다. 모든 로그가 전송되면 인스턴스 종료를 재개하십시오.,Auto Scaling 그룹에 수명 주기 후크를 추가하여 비정상 Amazon EC2 인스턴스의 종료를 지연시키기 위해 상태 의 인스턴스를 Terminating상태로 이동합니다. 연결된 Lambda 함수를 사용하여 Auto Scaling 이벤트 Pending:Wait에 대한 CloudWatch 이벤트 규칙을 구성합니다 . EC2 Instance-terminate Lifecycle Action인스턴스에서 CloudWatch Logs 그룹으로 애플리케이션 로그를 수집하고 업로드하는 AWS Systems Manager 자동화 스크립트를 설정합니다. 모든 로그가 성공적으로 전송된 후에만 인스턴스 종료를 재개하도록 솔루션을 구성하십시오.,Auto Scaling 그룹에 수명 주기 후크를 추가하여 비정상 Amazon EC2 인스턴스의 종료를 지연시키기 위해 상태 의 인스턴스를 Terminating상태로 이동합니다. Terminating:Wait애플리케이션 로그를 수집하고 CloudWatch Log 그룹으로 보내도록 AWS Step Functions를 설정합니다. 모든 로그가 CloudWatch Logs로 성공적으로 전송되는 즉시 인스턴스 종료를 재개하도록 솔루션을 구성하십시오.,,,0,,
udemy,CLF-01,319,"A top IT Consultancy has a VPC with two On-Demand EC2 instances with Elastic IP addresses. You were notified that the EC2 instances are currently under SSH brute force attacks over the Internet. The IT Security team has identified the IP addresses where these attacks originated. You have to immediately implement a temporary fix to stop these attacks while the team is setting up AWS WAF, GuardDuty, and AWS Shield Advanced to permanently fix the security vulnerability.Which of the following provides the quickest way to stop the attacks to the instances?",A,A,Block the IP addresses in the Network Access Control List,Remove the Internet Gateway from the VPC,Place the EC2 instances into private subnets,Assign a static Anycast IP address to each EC2 instance,,,,"최고의 IT 컨설팅 회사에는 탄력적 IP 주소가 있는 2개의 온디맨드 EC2 인스턴스가 있는 VPC가 있습니다. EC2 인스턴스가 현재 인터넷을 통해 SSH 무차별 암호 대입 공격을 받고 있다는 알림을 받았습니다. IT 보안 팀은 이러한 공격이 시작된 IP 주소를 식별했습니다. 팀이 보안 취약성을 영구적으로 수정하기 위해 AWS WAF, GuardDuty 및 AWS Shield Advanced를 설정하는 동안 이러한 공격을 중지하기 위한 임시 수정을 즉시 구현해야 합니다.다음 중 인스턴스에 대한 공격을 중지하는 가장 빠른 방법은 무엇입니까?",네트워크 액세스 제어 목록에서 IP 주소 차단,VPC에서 인터넷 게이트웨이 제거,프라이빗 서브넷에 EC2 인스턴스 배치,각 EC2 인스턴스에 정적 Anycast IP 주소 할당,,,0,,
udemy,CLF-01,320,A logistics company based in the USA runs its web application on a fleet of Amazon EC2 instances in an Auto Scaling group. It runs the same application in multiple AWS regions to cater to clients across several countries. A recent government policy has been enacted that prohibits the company from servicing a specific country.Which of the following options is the recommended action to comply with the government requirement?,C,C,Update the route tables to forward all outbound traffic to AWS Network Firewall and configure a stateful domain list rule group to block the specified country,Update the Network Access Control Lists of all subnets used by the Amazon EC2 instances to “deny” all IP addresses from the specific country.,Create a Web ACL rule in AWS WAF to block the specified country. Associate the rule to the Application Load Balancers.,Update the Network Access Control Lists of all subnets used by the Application Load Balancers to “deny” all IP addresses from the specific country.,,,,미국에 기반을 둔 물류 회사는 Auto Scaling 그룹의 Amazon EC2 인스턴스 플릿에서 웹 애플리케이션을 실행합니다. 여러 국가의 클라이언트를 수용하기 위해 여러 AWS 리전에서 동일한 애플리케이션을 실행합니다. 회사가 특정 국가에 서비스를 제공하는 것을 금지하는 최근 정부 정책이 제정되었습니다.다음 중 정부 요구 사항을 준수하기 위해 권장되는 조치는 무엇입니까?,모든 아웃바운드 트래픽을 AWS Network Firewall로 전달하도록 라우팅 테이블을 업데이트하고 지정된 국가를 차단하도록 상태 저장 도메인 목록 규칙 그룹을 구성합니다.,"Amazon EC2 인스턴스가 사용하는 모든 서브넷의 네트워크 액세스 제어 목록을 업데이트하여 특정 국가의 모든 IP 주소를 ""거부""합니다.",지정된 국가를 차단하려면 AWS WAF에서 웹 ACL 규칙을 생성합니다. 규칙을 Application Load Balancer에 연결합니다.,"Application Load Balancer가 사용하는 모든 서브넷의 네트워크 액세스 제어 목록을 업데이트하여 특정 국가의 모든 IP 주소를 ""거부""합니다.",,,0,,
udemy,CLF-01,321,"A company has a web-based ticketing service that utilizes Amazon SQS and a fleet of EC2 instances. The EC2 instances that consume messages from the SQS queue are configured to poll the queue as often as possible to keep end-to-end throughput as high as possible. The Solutions Architect noticed that polling the queue in tight loops is using unnecessary CPU cycles, resulting in increased operational costs due to empty responses.In this scenario, what should the Solutions Architect do to make the system more cost-effective?",B,B,Configure Amazon SQS to use long polling by setting the ReceiveMessageWaitTimeSeconds to zero.,Configure Amazon SQS to use long polling by setting the ReceiveMessageWaitTimeSeconds to a number greater than zero.,Configure Amazon SQS to use short polling by setting the ReceiveMessageWaitTimeSeconds to a number greater than zero.,Configure Amazon SQS to use short polling by setting the ReceiveMessageWaitTimeSeconds to zero.,,,,한 회사에 Amazon SQS와 여러 EC2 인스턴스를 활용하는 웹 기반 발권 서비스가 있습니다. SQS 대기열의 메시지를 소비하는 EC2 인스턴스는 종단간 처리량을 최대한 높게 유지하기 위해 가능한 한 자주 대기열을 폴링하도록 구성됩니다. Solutions Architect는 빡빡한 루프에서 대기열을 폴링하는 것이 불필요한 CPU 주기를 사용하여 빈 응답으로 인해 운영 비용이 증가한다는 사실을 알게 되었습니다.이 시나리오에서 Solutions Architect는 시스템을 보다 비용 효율적으로 만들기 위해 무엇을 해야 합니까?,ReceiveMessageWaitTimeSeconds를 0으로 설정하여 긴 폴링을 사용하도록 Amazon SQS를 구성합니다.,ReceiveMessageWaitTimeSeconds를 0보다 큰 숫자로 설정하여 긴 폴링을 사용하도록 Amazon SQS를 구성합니다.,ReceiveMessageWaitTimeSeconds를 0보다 큰 숫자로 설정하여 짧은 폴링을 사용하도록 Amazon SQS를 구성합니다.,ReceiveMessageWaitTimeSeconds를 0으로 설정하여 짧은 폴링을 사용하도록 Amazon SQS를 구성합니다.,,,0,,
udemy,CLF-01,322,"An application is hosted in an Auto Scaling group of EC2 instances. To improve the monitoring process, you have to configure the current capacity to increase or decrease based on a set of scaling adjustments. This should be done by specifying the scaling metrics and threshold values for the CloudWatch alarms that trigger the scaling process. Which of the following is the most suitable type of scaling policy that you should use?",D,D,Scheduled Scaling,Target tracking scaling,Simple scaling,Step scaling,,,,애플리케이션은 EC2 인스턴스의 Auto Scaling 그룹에서 호스팅됩니다. 모니터링 프로세스를 개선하려면 일련의 조정 조정에 따라 현재 용량을 늘리거나 줄이도록 구성해야 합니다. 이는 조정 프로세스를 트리거하는 CloudWatch 경보에 대한 조정 지표 및 임계값을 지정하여 수행해야 합니다.다음 중 사용해야 하는 가장 적합한 조정 정책 유형은 무엇입니까?,예정된 조정,대상 추적 스케일링,단순 스케일링,단계 스케일링,,,0,,
