exam_category,exam_type,quiz_id,quiz_title,most_vote,correct,A,B,C,D,E,F,G,H,I
examtopics,CLF-01,418,Which of the following is a method for building a highly available application on AWS?,A,A,Place an Independent copy of the application in two or more Availability Zones.,Place codependent components of the application in two or more Availability Zones,Run one version of the application in one Availability Zone and run an earlier version of the application in a second Availability Zone.,Deploy two copies of the application in a single Availability Zone.,,,,,
examtopics,CLF-01,419,Which statement is an AWS Cloud best practice that focuses on the elasticity and agility of cloud computing?,B,B,Provision capacity based on past usage and theoretical peaks.,Dynamically scale to meet usage demands.,Build the application and infrastructure in a data center that grants physical access.,Break apart the application into loosely coupled components.,,,,,
examtopics,CLF-01,420,Which AWS service could an administrator use to provide desktop environments for several employees?,D,D,AWS Organizations,AWS Fargate,AWS WAF,AWS Workspaces,,,,,
examtopics,CLF-01,421,A company simulates workflows to review and validate that all processes are effective and that staff are familiar with the processes.Which design principle of the AWS Well-Architected Framework is the company following with this practice?,B,A,Perform operations as code.,Refine operation procedures frequently.,"Make frequent, small, reversible changes.",Structure the company to support business outcomes.,,,,,
examtopics,CLF-01,422,Which AWS services or resources can a company use directly on its on-premises servers? (Choose two.),ACDE,AE,AWS OpsWorks,AWS CloudFormation,AWS Storage Gateway,Application Load Balancer,Amazon Cognito,,,,
examtopics,CLF-01,423,"According to the AWS shared responsibility model, the customer is responsible for applying the latest security updates and patches for which of the following?",B,B,Amazon DynamoDB,Amazon EC2 instances,Amazon RDS instances,Amazon S3,,,,,
examtopics,CLF-01,424,Which cloud computing advantage is a company applying when it uses AWS Regions to increase application availability to users in different countries?,D,D,Pay-as-you-go pricing,Capacity forecasting,Economies of scale,Global reach,,,,,
examtopics,CLF-01,425,Which option is an advantage of AWS Cloud computing that minimizes variable costs?,B,A,High availability,Economies of scale,Global reach,Agility,,,,,
examtopics,CLF-01,426,Which action will help increase security in the AWS Cloud?,C,B,Enable programmatic access for all IAM users.,Use IAM users instead of IAM roles to delegate permissions.,Rotate access keys on a reoccurring basis.,Use inline policies instead of customer managed policies.,,,,,
examtopics,CLF-01,427,A user wants to transport data between AWS and an on-premises environment using a private network connection.Which AWS service or feature can be used to meet these requirements?,B,B,NAT gateway,AWS Direct Connect,Amazon VPC,Internet gateway,,,,,
examtopics,CLF-01,428,Which AWS service can serve a static website?,A,B,Amazon S3,Amazon Route 53,Amazon QuickSight,AWS X-Ray,,,,,
examtopics,CLF-01,429,Which design principles are enabled by the AWS Cloud to improve the operation of workloads? (Choose two.),BC,BD,Minimize upfront design,Loose coupling,Disposable resources,Server design and concurrency,Minimal viable product,,,,
examtopics,CLF-01,430,A large company has a workload that requires hardware to remain on premises. The company wants to use the same management and control plane services that it currently uses on AWS.Which AWS service should the company use to meet these requirements?,C,C,AWS Device Farm,AWS Fargate,AWS Outposts,AWS Ground Station,,,,,
examtopics,CLF-01,431,Which of the following is included within the security pillar of the AWS Well-Architected Framework?,B,B,Identity federation,Data protection,Incident reporting,Disaster recovery,,,,,
examtopics,CLF-01,432,A company has been storing monthly reports in an Amazon S3 bucket. The company exports the report data into comma-separated values (.csv) files. A developer wants to write a simple query that can read all of these files and generate a summary report.Which AWS service or feature should the developer use to meet these requirements with the LEAST amount of operational overhead?,B,A,Amazon S3 Select,Amazon Athena,Amazon Redshift,Amazon EC2,,,,,
examtopics,CLF-01,433,A company wants the ability to accommodate peak application usage without purchasing equipment for on-premises data centers.Which AWS Cloud benefit is the company seeking?,D,A,High availability,Security,Reliability,Elasticity,,,,,
examtopics,CLF-01,434,Which of the following are pillars of the AWS Well-Architected Framework? (Choose two.),BE,AE,Availability,Reliability,Scalability,Responsive design,Operational excellence,,,,
examtopics,CLF-01,435,Which AWS service provides highly durable object storage?,A,A,Amazon S3,Amazon Elastic File System (Amazon EFS),Amazon Elastic Block Store (Amazon EBS),Amazon FSx,,,,,
examtopics,CLF-01,436,A company needs to migrate all of its development teams to a cloud-based integrated development environment (IDE).Which AWS service should the company use?,B,A,AWS CodeBuild,AWS Cloud9,AWS OpsWorks,AWS Cloud Development Kit (AWS CDK),,,,,
examtopics,CLF-01,437,Which AWS database service providers in-memory data storage?,B,B,Amazon DynamoDB,Amazon ElastiCache,Amazon RDS,Amazon Timestream,,,,,
examtopics,CLF-01,438,"A company needs a content delivery network that provides secure delivery of data, videos, applications, and APIs to users globally with low latency and high transfer speeds.Which AWS service meets these requirements?",A,C,Amazon CloudFront,Elastic Load Balancing,Amazon S3,Amazon Elastic Transcoder,,,,,
examtopics,CLF-01,439,Which of the following are design principles for reliability in the AWS Cloud? (Choose two.),CE,CE,Build architectures with tightly coupled resources.,Use AWS Trusted Advisor to meet security best practices.,Use automation to recover immediately from failure.,Right size Amazon EC2 instances to ensure optimal performance.,Simulate failures to test recovery processes.,,,,
examtopics,CLF-01,440,Which AWS service is a cloud security posture management (CSPM) service that aggregates alerts from various AWS services and partner products in a standardized format?,A,B,AWS Security Hub,AWS Trusted Advisor,Amazon EventBridge,Amazon GuardDuty,,,,,
examtopics,CLF-01,441,A company wants to use the AWS Cloud to define its entire infrastructure as code. The company wants to limit human error and activate consistent responses to events.Which pillar of the AWS Well-Architected Framework does this plan support?,B,B,Security,Operational excellence,Cost optimization,Reliability,,,,,
examtopics,CLF-01,442,A developer wants AWS users to access AWS services by using temporary security credentials.Which AWS service or feature should the developer use to provide these credentials?,C,C,IAM policies,IAM user groups,AWS Security Token Service (AWS STS),AWS IAM Identity Center (AWS Single Sign-On),,,,,
examtopics,CLF-01,443,Which of the following is an architectural design principle of the AWS Well-Architected Framework?,A,B,Loosely couple components,Build monolithic systems,"Scale vertically, not horizontally",Use third-party software,,,,,
examtopics,CLF-01,444,What does the Amazon S3 Intelligent-Tiering storage class offer?,C,D,Payment flexibility by reserving storage capacity,Long-term retention of data by copying the data to an encrypted Amazon Elastic Block Store (Amazon EBS) volume,Automatic cost savings by moving objects between tiers based on access pattern changes,"Secure, durable, and lowest cost storage for data archival",,,,,
examtopics,CLF-01,445,How does the AWS Cloud help companies build agility into their processes and cloud infrastructure?,C,A,Companies can avoid provisioning too much capacity when they do not know how much capacity is required.,Companies can expand into new geographic regions.,Companies can access a range of technologies to experiment and innovate quickly.,Companies can pay for IT resources only when they use the resources.,,,,,
examtopics,CLF-01,446,Which of the following is a recommended design principle of the AWS Well-Architected Framework?,C,C,Reduce downtime by making infrastructure changes infrequently and in large increments.,Invest the time to configure infrastructure manually.,Learn to improve from operational failures.,Use monolithic application design for centralization.,,,,,
examtopics,CLF-01,447,An Availability Zone consists of:,AB,A,one or more data centers in a single location.,two or more data centers in multiple locations.,one or more physical hosts in a single data center.,two or more physical hosts in multiple data centers.,,,,,
examtopics,CLF-01,448,A company is designing a web application that will run on Amazon EC2 instances.Which AWS services and features will improve availability and reduce the impact of failures for this application? (Choose two.),AC,AE,Amazon EC2 Auto Scaling for the EC2 instances,VPC subnet ACLs to check the health of a service,Resources that are distributed across multiple Availability Zones,Configuration of AWS Server Migration Service (AWS SMS) to move the EC2 instances to a different AWS Region,Resources that are distributed across multiple AWS points of presence,,,,
examtopics,CLF-01,449,"Which fully managed AWS service assists with the creation, testing, and management of custom Amazon EC2 images?",A,A,EC2 Image Builder,Amazon Machine Image (AMI),AWS Launch Wizard,AWS Elastic Beanstalk,,,,,
examtopics,CLF-01,450,Which of the following describes an AWS Region?,A,B,Specific location within a geographic area that provides high availability,Set of data centers spanning multiple countries,A global picture of a user's cloud computing environment,A collection of databases that can be accessed from a specific geographic area only,,,,,
examtopics,CLF-01,451,Which AWS service provides recommendations to help users optimize costs and follow AWS best practices?,A,A,AWS Trusted Advisor,AWS Service Catalog,AWS Ground Station,Amazon GuardDuty,,,,,
examtopics,CLF-01,452,Which AWS service provides a cloud-based contact center that scales to support a business of any size?,C,C,Amazon Personalize,Amazon Cognito,Amazon Connect,Amazon Lightsail,,,,,
examtopics,CLF-01,453,A financial company needs to centrally manage its AWS accounts and use consolidated billing.Which AWS service or feature should the company use?,B,C,AWS Cost Explorer,AWS Organizations,AWS Billing and Cost Management,AWS Budgets,,,,,
examtopics,CLF-01,454,A company is preparing for an audit and wants documentation that AWS complies with the Payment Card Industry Data Security Standard (PCI DSS).Where can the company find this documentation?,A,B,AWS Artifact,AWS Organizations,AWS Trusted Advisor,AWS Support Center,,,,,
examtopics,CLF-01,455,A company stores data in an Amazon S3 bucket.Which task is the responsibility of AWS?,D,B,Configure an S3 Lifecycle policy.,Activate S3 Versioning.,Configure S3 bucket policies.,Protect the infrastructure that supports S3 storage.,,,,,
examtopics,CLF-01,456,Which AWS service allows a user to provision a managed MySQL DB instance?,C,C,Amazon DynamoDB,Amazon Redshift,Amazon RDS,AWS Database Migration Service (AWS DMS),,,,,
examtopics,CLF-01,457,"Which AWS service should a cloud practitioner use to receive real-time guidance for provisioning resources, based on AWS best practices related to security, cost optimization, and service limits?",A,A,AWS Trusted Advisor,AWS Config,AWS Security Hub,AWS Systems Manager,,,,,
examtopics,CLF-01,458,Which statements represent the cost-effectiveness of the AWS Cloud? (Choose two.),AE,BC,Users can trade fixed expenses for variable expenses.,Users can deploy all over the world in minutes.,AWS offers increased speed and agility.,AWS is responsible for patching the infrastructure.,Users benefit from economies of scale.,,,,
examtopics,CLF-01,459,Which AWS service stores graph data in the form of vertices and edges?,D,D,Amazon DynamoDB,Amazon RDS,Amazon Quantum Ledger Database (Amazon QLDB),Amazon Neptune,,,,,
examtopics,CLF-01,460,"When designing AWS workloads to be operational even when there are component failures, what is an AWS best practice?",C,C,Perform quarterly disaster recovery tests.,Place the main component on the us-east-1 Region.,Design for automatic failover to healthy resources.,Design workloads to fit on a single Amazon EC2 instance.,,,,,
examtopics,CLF-01,461,"A company wants to protect resources that the company hosts on AWS, including Application Load Balancers and Amazon CloudFront distributions. The company wants an AWS service that can provide near real-time visibility into attacks on the company's resources. The service must also have a dedicated AWS team to assist with distributed denial of service (DDoS) attacks.Which AWS service will meet these requirements?",D,A,AWS WAF,AWS Shield Standard,Amazon Macie,AWS Shield Advanced,,,,,
examtopics,CLF-01,462,Which AWS Support plan provides customers with access to an AWS technical account manager (TAM)?,D,D,AWS Basic Support,AWS Developer Support,AWS Business Support,AWS Enterprise Support,,,,,
examtopics,CLF-01,463,Which task is the responsibility of a company that is using Amazon RDS?,B,B,Provision the underlying infrastructure.,Create IAM policies to control administrative access to the service.,Install the cables to connect the hardware for compute and storage.,Install and patch the RDS operating system.,,,,,
examtopics,CLF-01,464,"A company has an application with robust hardware requirements. The application must be accessed by students who are using lightweight, low-cost laptops.Which AWS service will help the company deploy the application without investing in backend infrastructure or high-end client hardware?",A,A,Amazon AppStream 2.0,AWS AppSync,Amazon WorkLink,AWS Elastic Beanstalk,,,,,
examtopics,CLF-01,465,Which of the following is an AWS value proposition that describes a user's ability to scale infrastructure based on demand?,B,B,Speed of innovation,Resource elasticity,Decoupled architecture,Global deployment,,,,,
examtopics,CLF-01,466,"A company needs to organize its resources and track AWS costs on a detailed level. The company needs to categorize costs by business department, environment, and application.Which solution will meet these requirements?",B,B,"Access the AWS Cost Management console to organize resources, set an AWS budget, and receive notifications of unintentional usage.",Use tags to organize the resources. Activate cost allocation tags to track AWS costs on a detailed level.,Create Amazon CloudWatch dashboards to visually organize and track costs individually.,Access the AWS Billing and Cost Management dashboard to organize and track resource consumption on a detailed level.,,,,,
examtopics,CLF-01,467,Using Amazon Elastic Container Service (Amazon ECS) to break down a monolithic architecture into microservices is an example of:,A,A,a loosely coupled architecture.,a tightly coupled architecture.,a stateless architecture.,a stateful architecture.,,,,,
examtopics,CLF-01,468,Which AWS benefit is demonstrated by on-demand technology services that enable companies to replace upfront fixed expenses with variable expenses?,C,A,High availability,Economies of scale,Pay-as-you-go pricing,Global reach,,,,,
examtopics,CLF-01,469,Which AWS service is a key-value database that provides sub-millisecond latency on a large scale?,A,A,Amazon DynamoDB,Amazon Aurora,Amazon DocumentDB (with MongoDB compatibility),Amazon Neptune,,,,,
examtopics,CLF-01,470,A company stores several terabytes of data in an Amazon S3 bucket. The company needs to query the data by using standard SQL and does not want to set up infrastructure.Which AWS service should the company use to meet these requirements?,C,A,Amazon RDS,Amazon Redshift,Amazon Athena,Amazon EC2,,,,,
examtopics,CLF-01,471,"Which AWS service supports the analysis, investigation, and identification of the root cause of security events and suspicious activities in an AWS account?",C,C,Amazon Inspector,Amazon Macie,Amazon Detective,Amazon CloudWatch,,,,,
examtopics,CLF-01,472,A company plans to run its IT infrastructure in the AWS Cloud. The infrastructure must be highly available. The company also must minimize the network latency between servers.Which deployment scenario will meet these requirements?,D,B,Deploy in multiple Availability Zones in multiple AWS Regions.,Deploy in one Availability Zone in one AWS Region,Deploy in multiple AWS Regions. Deploy in one Availability Zone in each Region.,Deploy in multiple Availability Zones in one AWS Region.,,,,,
examtopics,CLF-01,473,Which AWS service decouples application components so that the components run independently?,D,D,Amazon Simple Notification Service (Amazon SNS),Amazon Simple Workflow Service (Amazon SWF),AWS Glue,Amazon Simple Queue Service (Amazon SQS),,,,,
examtopics,CLF-01,474,"A company is designing an application. For the data persistence layer, the company wants to use a NoSQL database.Which AWS service should the company use for the database?",D,D,Amazon Redshift,AWS DataSync,Amazon Athena,Amazon DynamoDB,,,,,
examtopics,CLF-01,475,"Which AWS service keeps track of SSL/TLS certificates, creates new certificates, and processes renewals?",B,B,AWS Identity and Access Management (IAM),AWS Certificate Manager (ACM),AWS Config,AWS Trusted Advisor,,,,,
examtopics,CLF-01,476,"A company is using AWS Lambda.Which task is the company’s responsibility, according to the AWS shared responsibility model?",D,C,Update the Lambda runtime language.,Maintain the runtime environment.,Maintain the networking infrastructure.,Configure the resource.,,,,,
examtopics,CLF-01,477,A company needs to process data from satellite communications without managing any infrastructure.Which AWS service should the company use to meet these requirements?,D,D,Amazon CloudWatch,Amazon Aurora,Amazon Athena,AWS Ground Station,,,,,
examtopics,CLF-01,478,A company wants to run its applications in the AWS Cloud. The company does not have enough staff to maintain and protect its critical business applications.Which AWS service should the company use to perform these tasks?,D,D,AWS Shield,Amazon RDS,AWS Config,AWS Managed Services (AMS),,,,,
examtopics,CLF-01,479,A company needs to test a new application that was written in Python. The code will activate when new images are stored in an Amazon S3 bucket. The application will put a watermark on each image and then will store the images in a different S3 bucket.Which AWS service should the company use to conduct the test with the LEAST amount of operational overhead?,C,C,Amazon EC2,AWS Code Deploy,AWS Lambda,Amazon Lightsail,,,,,
examtopics,CLF-01,480,A cloud engineer needs to track AWS costs. The cloud engineer also needs to receive event driven alerts when costs exceed specific thresholds.Which AWS tool provides this functionality?,B,A,AWS Cost Explorer,AWS Budgets,Cost allocation tags,AWS Cost and Usage Reports,,,,,
examtopics,CLF-01,481,Which of the following is available to a company that has an AWS Business Support plan?,D,C,AWS Support concierge,AWS DDoS Response Team (DRT),AWS technical account manager (TAM),AWS Health API,,,,,
examtopics,CLF-01,482,A company wants to migrate its on-premises data warehouse to AWS. The information in the data warehouse is used to populate analytics dashboards.Which AWS service should the company use for the data warehouse?,D,D,Amazon ElastiCache,Amazon Aurora,Amazon RDS,Amazon Redshift,,,,,
examtopics,CLF-01,483,A company wants to use machine learning to identify suspicious activities in its AWS account.Which AWS service provides this functionality?,C,C,AWS Shield,Amazon Macie,Amazon Detective,AWS WAF,,,,,
examtopics,CLF-01,484,A company is hosting a web application in a Docker container on Amazon EC2.AWS is responsible for which of the following tasks?,C,C,Scaling the web application and services developed with Docker,Provisioning or scheduling containers to run on clusters and maintain their availability,Performing hardware maintenance in the AWS facilities that run the AWS Cloud,"Managing the guest operating system, including updates and security patches",,,,,
examtopics,CLF-01,485,Which options does AWS make available for customers who want to learn about security in the cloud in an instructor-led setting? (Choose two.),BE,BE,AWS Trusted Advisor,AWS Online Tech Talks,AWS Blog,AWS Forums,AWS Classroom Training,,,,
examtopics,CLF-01,486,Which AWS service will help a company identify the user who deleted an Amazon EC2 instance yesterday?,C,C,Amazon CloudWatch,AWS Trusted Advisor,AWS CloudTrail,Amazon Inspector,,,,,
examtopics,CLF-01,487,A company is configuring its AWS Cloud environment. The company's administrators need to group users together and apply permissions to the group.Which AWS service or feature can the company use to meet these requirements?,D,D,AWS Organizations,Resource groups,Resource tagging,AWS Identity and Access Management (IAM),,,,,
examtopics,CLF-01,488,Which statement describes a characteristic of the AWS global infrastructure?,C,C,Edge locations contain multiple AWS Regions,AWS Regions contain multiple Regional edge caches,Availability Zones contain multiple data centers,Each data center contains multiple edge locations,,,,,
examtopics,CLF-01,489,A company has an online shopping website and wants to store customers' credit card data. The company must meet Payment Card Industry (PCI) standards.Which service can the company use to access AWS compliance documentation?,B,B,Amazon Cloud Directory,AWS Artifact,AWS Trusted Advisor,Amazon Inspector,,,,,
examtopics,CLF-01,490,Which AWS service can a company use to perform complex analytical queries?,C,C,Amazon RDS,Amazon DynamoDB,Amazon Redshift,Amazon ElastiCache,,,,,
examtopics,CLF-01,491,"Which AWS service can be used to provide an on-demand, cloud-based contact center?",B,B,AWS Direct Connect,Amazon Connect,AWS Support Center,AWS Managed Services,,,,,
examtopics,CLF-01,492,What tool enables customers without an AWS account to estimate costs for almost all AWS services?,DB,A,Cost Explorer,TCO Calculator,AWS Budgets,Simple Monthly Calculator,,,,,
examtopics,CLF-01,493,Which component must be attached to a VPC to enable inbound Internet access?,D,C,NAT gateway,VPC endpoint,VPN connection,Internet gateway,,,,,
examtopics,CLF-01,494,Which pricing model would result in maximum Amazon Elastic Compute Cloud (Amazon EC2) savings for a database server that must be online for one year?,C,C,Spot Instance,On-Demand Instance,Partial Upfront Reserved Instance,No Upfront Reserved Instance,,,,,
examtopics,CLF-01,495,A company has a MySQL database running on a single Amazon EC2 instance. The company now requires higher availability in the event of an outage.Which set of tasks would meet this requirement?,C,C,Add an Application Load Balancer in front of the EC2 instance,Configure EC2 Auto Recovery to move the instance to another Availability Zone,Migrate to Amazon RDS and enable Multi-AZ,Enable termination protection for the EC2 instance to avoid outages,,,,,
examtopics,CLF-01,496,A company wants to ensure that AWS Management Console users are meeting password complexity requirements.How can the company configure password complexity?,CA,A,Using an AWS IAM user policy,Using an AWS Organizations service control policy (SCP),Using an AWS IAM account password policy,Using an AWS Security Hub managed insight,,,,,
examtopics,CLF-01,497,"Under the AWS shared responsibility model, which of the following is the customer's responsibility?",A,A,Patching guest OS and applications,Patching and fixing flaws in the infrastructure,Physical and environmental controls,Configuration of AWS infrastructure devices,,,,,
examtopics,CLF-01,498,Which of the following tasks is required to deploy a PCI-compliant workload on AWS?,D,D,Use any AWS service and implement PCI controls at the application layer,Use an AWS service that is in-scope for PCI compliance and raise an AWS support ticket to enable PCI compliance at the application layer,Use any AWS service and raise an AWS support ticket to enable PCI compliance on that service,Use an AWS service that is in scope for PCI compliance and apply PCI controls at the application layer,,,,,
examtopics,CLF-01,499,"A company is building an application that requires the ability to send, store, and receive messages between application components. The company has another requirement to process messages in first-in, first-out (FIFO) order.Which AWS service should the company use?",D,D,AWS Step Functions,Amazon Simple Notification Service (Amazon SNS),Amazon Kinesis Data Streams,Amazon Simple Queue Service (Amazon SQS),,,,,
examtopics,CLF-01,500,"AnyCompany recently purchased Example Corp. Both companies use AWS resources, and AnyCompany wants a single aggregated bill.Which option allows AnyCompany to receive a single bill?",C,D,Example Corp. must submit a request to its AWS solutions architect or AWS technical account manager to link the accounts and consolidate billing.,AnyCompany must create a new support case in the AWS Support Center requesting that both bills be combined.,Send an invitation to join the organization from AnyCompany's AWS Organizations master account to Example Corp.,"Migrate the Example Corp. VPCs, Amazon EC2 instances, and other resources into the AnyCompany AWS account.",,,,,
examtopics,CLF-01,501,Which tool can be used to create alerts when the actual or forecasted cost of AWS services exceeds a certain threshold?,B,B,Cost Explorer,AWS Budgets,AWS Cost and Usage Report,AWS CloudTrail,,,,,
examtopics,CLF-01,502,"A user has limited knowledge of AWS services, but wants to quickly deploy a scalable Node.js application in the AWS Cloud.Which service should be used to deploy the application?",B,B,AWS CloudFormation,AWS Elastic Beanstalk,Amazon EC2,AWS OpsWorks,,,,,
examtopics,CLF-01,503,Which AWS Trusted Advisor check is available to all AWS users?,ACB,C,Core checks,All checks,Cost optimization checks,Fault tolerance checks,,,,,
examtopics,CLF-01,504,A web developer is concerned that a DDoS attack could target an application.Which AWS services or features can help protect against such an attack? (Choose two.),AC,AB,AWS Shield,AWS CloudTrail,Amazon CloudFront,AWS Support Center,AWS Service Health Dashboard,,,,
examtopics,CLF-01,505,"Which AWS service gives users on-demand, self-service access to AWS compliance control reports?",D,D,AWS Config,Amazon GuardDuty,AWS Trusted Advisor,AWS Artifact,,,,,
examtopics,CLF-01,506,A company wants to provide one of its employees with access to Amazon RDS. The company also wants to limit the interaction to only the AWS CLI and AWS software development kits (SDKs).Which combination of actions should the company take to meet these requirements while following the principles of least privilege? (Choose two.),BE,BE,Create an IAM user and provide AWS Management Console access only.,Create an IAM user and provide programmatic access only.,Create an IAM role and provide AWS Management Console access only.,Create an IAM policy with administrator access and attach it to the IAM user.,Create an IAM policy with Amazon RDS access and attach it to the IAM user.,,,,
examtopics,CLF-01,507,"A company has a compliance requirement to record and evaluate configuration changes, as well as perform remediation actions on AWS resources.Which AWS service should the company use?",A,A,AWS Config,AWS Secrets Manager,AWS CloudTrail,AWS Trusted Advisor,,,,,
examtopics,CLF-01,508,What are the advantages of deploying an application with Amazon EC2 instances in multiple Availability Zones? (Choose two.),AD,AD,Preventing a single point of failure,Reducing the operational costs of the application,Allowing the application to serve cross-region users with low latency,Increasing the availability of the application,Increasing the load of the application,,,,
examtopics,CLF-01,509,A workload on AWS will run for the foreseeable future by using a consistent number of Amazon EC2 instances.What pricing model will minimize cost while ensuring that compute resources remain available?,D,D,Dedicated Hosts,On-Demand Instances,Spot Instances,Reserved Instances,,,,,
examtopics,CLF-01,510,Which tool can be used to identify scheduled changes to the AWS infrastructure?,A,A,AWS Personal Health Dashboard,AWS Trusted Advisor,Billing Dashboard,AWS Config,,,,,
examtopics,CLF-01,511,Which of the following is the customer's responsibility when using Amazon RDS?,B,D,Patching the operating system of underlying hardware,Controlling traffic to and from the database through security groups,Running backups that enable point-in-time recovery of a DB instance,Replacing failed DB instances,,,,,
examtopics,CLF-01,512,What is the customer's responsibility when using AWS Lambda?,DB,D,Operating system configuration,Application management,Platform management,Code encryption,,,,,
examtopics,CLF-01,513,A company wants to be notified when its AWS Cloud costs or usage exceed defined thresholds.Which AWS service will support these requirements?,A,A,AWS Budgets,Cost Explorer,AWS CloudTrail,Amazon Macie,,,,,
examtopics,CLF-01,514,Which AWS service provides the ability to host a NoSQL database in the AWS Cloud?,B,B,Amazon Aurora,Amazon DynamoDB,Amazon RDS,Amazon Redshift,,,,,
examtopics,CLF-01,515,Which AWS service allows customers to purchase unused Amazon EC2 capacity at an often discounted rate?,D,D,Reserved Instances,On-Demand Instances,Dedicated Instances,Spot Instances,,,,,
examtopics,CLF-01,516,Which AWS service or feature requires an internet service provider (ISP) and a colocation facility to be implemented?,C,C,AWS VPN,Amazon Connect,AWS Direct Connect,Internet gateway,,,,,
examtopics,CLF-01,517,Which AWS services offer compute capabilities? (Choose two.),AE,AE,Amazon EC2,Amazon S3,Amazon Elastic Block Store (Amazon EBS),Amazon Cognito,AWS Lambda,,,,
examtopics,CLF-01,518,Which AWS service gives users the ability to download compliance reports from third party auditors?,C,C,AWS Lambda,AWS Trusted Advisor,AWS Artifact,AWS Audit Manager,,,,,
examtopics,CLF-01,519,Which AWS service should a cloud practitioner use to identify security vulnerabilities of an AWS account?,D,D,AWS Secrets Manager,Amazon Cognito,Amazon Macie,AWS Trusted Advisor,,,,,
examtopics,CLF-01,520,A company wants to ensure its infrastructure is designed for fault tolerance and business continuity in the event of an environmental disruption.Which AWS infrastructure component should the company replicate across?,BC,B,Edge locations,Availability Zones,Regions,Amazon Route 53,,,,,
examtopics,CLF-01,521,Which AWS service uses a combination of publishers and subscribers?,B,B,AWS Lambda,Amazon Simple Notification Service (Amazon SNS),Amazon Cloud Watch,AWS CloudFormation,,,,,
examtopics,CLF-01,522,Which AWS Cloud design principles can help increase reliability? (Choose two.),CE,CE,Using monolithic architecture,Measuring overall efficiency,Testing recovery procedures,Adopting a consumption model,Automatically recovering from failure,,,,
examtopics,CLF-01,523,A company is planning to launch an ecommerce site in a single AWS Region to a worldwide user base.Which AWS services will allow the company to reach users and provide low latency and high transfer speeds? (Choose two.),BD,AD,Application Load Balancer,AWS Global Accelerator,AWS Direct Connect,Amazon CloudFront,AWS Lambda,,,,
examtopics,CLF-01,524,"A company wants to connect to AWS over a private, low-latency connection from its remote office.What is the recommended method to meet these requirements?",D,D,Create a VPN tunnel,Connect across the public internet,Use VPC peering to create a connection.,Use AWS Direct Connect.,,,,,
examtopics,CLF-01,525,Which AWS service has unlimited free use?,CDB,B,Amazon SageMaker,AWS Config,AWS Organizations,Amazon Cloud Watch,,,,,
examtopics,CLF-01,526,A company has an AWS-hosted website located behind an Application Load Balancer. The company wants to safeguard the website from SQL injection or cross- site scripting.Which AWS service should the company use?,B,B,Amazon GuardDuty,AWS WAF,AWS Trusted Advisor,Amazon Inspector,,,,,
examtopics,CLF-01,527,A company is building an application that will receive millions of database queries each second. The company needs the data store for the application to scale to meet these needs.Which AWS service will meet this requirement?,A,B,Amazon DynamoDB,AWS Cloud9,Amazon Elastic ache for Memcached,Amazon Neptune,,,,,
examtopics,CLF-01,528,A company is running a self-managed Oracle database directly on Amazon EC2 for its steady-state database. The company wants to reduce compute costs.Which option should the company use to maximize savings over a 3-year term?,C,C,EC2 Dedicated Instances,EC2 Spot Instances,EC2 Reserved Instances,EC2 On-Demand Instances,,,,,
examtopics,CLF-01,529,"An external auditor has requested that a company provide a list of all its IAM users, including the status of users' credentials and access keys.What it the SIMPLEST way to provide this information?",C,C,"Create an IAM user account for the auditor, granting the auditor administrator permissions.","Take a screenshot of each user's page in the AWS Management Console, then provide the screenshots to the auditor.","Download the IAM credential report, then provide the report to the auditor.","Download the AWS Trusted Advisor report, then provide the report to the auditor.",,,,,
examtopics,CLF-01,530,What are the benefits of consolidated billing for AWS Cloud services? (Choose two.),AC,CE,Volume discounts,A minimal additional fee for use,One bill for multiple accounts,Installment payment options,Custom cost and usage budget creation,,,,
examtopics,CLF-01,531,"A company is expecting a short-term spike in internet traffic for its application. During the traffic increase, the application cannot be interrupted. The company also needs to minimize cost and maximize flexibility.Which Amazon EC2 instance type should the company use to meet these requirements?",ACB,B,On-Demand Instances,Spot Instances,Reserved Instances,Dedicated Hosts,,,,,
examtopics,CLF-01,532,Which AWS service can convert text to lifelike speech?,A,A,Amazon Polly,Amazon Textract,Amazon Transcribe,Amazon Comprehend,,,,,
examtopics,CLF-01,533,A company is building an application that needs to deliver images and videos globally with minimal latency.Which approach can the company use to accomplish this in a cost effective manner?,A,A,Deliver the content through Amazon CloudFront.,Store the content on Amazon S3 and enable S3 cross-region replication.,Implement a VPN across multiple AWS Regions.,Deliver the content through AWS PrivateLink.,,,,,
examtopics,CLF-01,534,The AWS IAM best practice for granting least privilege is to:,DB,D,apply an IAM policy to an IAM group and limit the size of the group.,require multi-factor authentication (MFA) for all IAM users.,require each IAM user who has different permissions to have multiple passwords.,apply an IAM policy only to IAM users who require it.,,,,,
examtopics,CLF-01,535,A company wants to deploy a highly available third-party firewall appliance.Which AWS service or resource will support this task?,D,A,AWS WAF,AWS Security Hub,AWS Firewall Manager,Gateway Load Balancer,,,,,
examtopics,CLF-01,536,Which of the following are customer responsibilities under the AWS shared responsibility model? (Choose two.),BC,BC,Physical security of AWS facilities,Configuration of security groups,Encryption of customer data on AWS,Management of AWS Lambda infrastructure,Management of network throughput of each AWS Region,,,,
